RequestId,Date Initiated,Description,Address,Zip Code,Initiated By,Date Time Closed,Status,X Coordinate,Y Coordinate,lon,lat,Request Type,Proactive,Initiated by Resident,Received by Engineer,Resident Contacted,On Hold Pending Other Action,Date In Progress,Date Complete
430637,10/16/2018 12:19,Neighborhood Traffic Issue,6000 ARBORETUM DR,,"Integration, Citysourced",2/25/2019 3:05,CLOSED,2483925.973,7098261.835,33.13024046,-96.81615906,,,,,,,,
430946,10/17/2018 1:57,Neighborhood Traffic Issue,Rolater & Lawler Park Dr (school zone request),,Staff,,IP,2502154.17,7101335.42,33.13787016,-96.75645362,,,,,,,,
431447,10/19/2018 2:04,Neighborhood Traffic Issue,Independence & Sutherland (guard request),,Staff,3/8/2019 2:15,CLOSED,2503803.94,7110568.41,33.16316903,-96.75056222,,,,,,,,
431551,10/20/2018 9:04,Neighborhood Traffic Issue,13000 VIOLA DR,,"Integration, Citysourced",10/23/2018 5:18,CLOSED,2461933.531,7118611.156,33.18711404,-96.8869738,,,,,,,,
432235,10/23/2018 3:29,Neighborhood Traffic Issue,2000 MARBLE RDG,,"Integration, Citysourced",8/13/2019 3:17,CLOSED,2454958.077,7103207.579,33.14507309,-96.91053474,SIGN,,,10/23/2018 12:00,10/23/2018 12:00,,,8/13/2019 12:00
432789,10/25/2018 3:05,Neighborhood Traffic Issue,KINGFISHER LN,75033,Staff,,IP,2464355.646,7109365.92,33.16160329,-96.87952335,,,,,,,,
433020,10/26/2018 11:23,Neighborhood Traffic Issue,John Hickman & Parkwood (hard to see where to turn at night),,Staff,,IP,2484281.81,7092810.31,33.11524259,-96.81528236,,,,,,,,
433535,10/29/2018 1:36,Neighborhood Traffic Issue,Cotton Gin & Canal (one way issue/speeding/stop sign compliance),,Staff,3/8/2019 2:11,CLOSED,2472748.92,7103857.39,33.14610559,-96.85238056,,,,,,,,
438213,11/18/2018 1:06,Neighborhood Traffic Issue,3200 CLEARFORK TRL,,"Integration, Citysourced",2/25/2019 5:02,CLOSED,2470125.244,7099851.532,33.13520922,-96.86115612,,,,,,,,
439494,11/26/2018 10:25,Neighborhood Traffic Issue,CORONADO TRL & BUENA PARK DR,75033,Staff,1/9/2020 3:30,CLOSED,2466020.92,7114109.51,33.17456918,-96.87384209,,,,,,,,
439521,11/26/2018 10:38,Neighborhood Traffic Issue,PRESTON VINEYARD DR,75035,Staff,2/25/2019 3:07,CLOSED,2487549.29,7099611.39,33.13378919,-96.80425296,,,,,,,,
439710,11/26/2018 2:13,Neighborhood Traffic Issue,LEGACY DR & LONGVUE DR,75034,Staff,2/25/2019 3:36,CLOSED,2476854.58,7091619.07,33.11229375,-96.83959963,,,,,,,,
441036,11/29/2018 5:27,Neighborhood Traffic Issue,1900 BROOKDALE DR,,"Integration, Citysourced",4/9/2019 3:42,CLOSED,2455140.932,7102634.424,33.14349029,-96.9099657,,,,,,,,
441789,12/3/2018 1:48,Neighborhood Traffic Issue,MARBELLA DR & ATTLEBOROUGH DR,75035,Staff,6/4/2019 1:33,CLOSED,2491743.66,7119344.95,33.18783466,-96.78950265,,,,,,,,
444839,12/16/2018 2:38,Neighborhood Traffic Issue,3400 MAIN ST,,"Integration, Citysourced",1/16/2019 11:33,CLOSED,2470409.728,7106307.288,33.15293915,-96.85989759,,,,,,,,
445232,12/17/2018 1:40,Neighborhood Traffic Issue,4900 TOLEDO BEND DR,,"Integration, Citysourced",1/16/2019 11:26,CLOSED,2475196.526,7117513.763,33.18353092,-96.84368093,,,,,,,,
445233,12/17/2018 1:41,Neighborhood Traffic Issue,4900 TOLEDO BEND DR,,"Integration, Citysourced",1/16/2019 11:25,CLOSED,2475112.607,7117527.143,33.18357132,-96.84395451,,,,,,,,
445426,12/18/2018 10:47,Neighborhood Traffic Issue,Throne Hall & Legacy (crossing guard request),,Staff,12/18/2018 10:52,CLOSED,2473862.75,7108303.1,33.15827547,-96.84851341,,,,,,,,
445832,12/20/2018 9:30,Neighborhood Traffic Issue,8300 CHRISTIE DR,,"Integration, Citysourced",1/16/2019 11:23,CLOSED,2485232.968,7106295.957,33.15226256,-96.81146816,,,,,,,,
450821,1/14/2019 8:32,Neighborhood Traffic Issue,LYNDHURST DR & COIT RD,75035,Staff,6/4/2019 1:33,CLOSED,2498652.29,7105155.07,33.14852664,-96.76768706,,,,,,,,
450996,1/14/2019 11:05,Neighborhood Traffic Issue,4700 GLEN HEATHER DR,,"Integration, Citysourced",6/4/2019 1:36,CLOSED,2474881.619,7093724.026,33.11816429,-96.84593445,,,,,,,,
452266,1/18/2019 2:27,Neighborhood Traffic Issue,Lake Trail Drive (public/private road),,Staff,2/25/2019 3:45,CLOSED,2458691.15,7105000.93,33.14984588,-96.89824975,,,,,,,,
453634,1/24/2019 5:08,Neighborhood Traffic Issue,4700 TEEL PKWY 8,,"Integration, Citysourced",6/4/2019 1:36,CLOSED,2466504.09,7093306.671,33.11737681,-96.87331585,,,,,,,,
454762,1/29/2019 2:49,Neighborhood Traffic Issue,Texoma Drive at Legacy (crossing guard request),,Staff,2/1/2019 12:26,CLOSED,2474353.18,7118124.25,33.18524519,-96.84640584,,,,,,,,
455622,2/1/2019 8:32,Neighborhood Traffic Issue,5000 BUCHANAN AVE,,"Integration, Citysourced",2/22/2019 5:21,CLOSED,2475678.259,7118400.528,33.18594707,-96.84206073,,,,,,,,
457320,2/11/2019 10:54,Neighborhood Traffic Issue,6400 DALLAS PKWY,75034,"Integration, Citysourced",2/22/2019 5:13,CLOSED,2481460.775,7098569.568,33.13119453,-96.82419519,,,,,,,,
457878,2/13/2019 1:41,Neighborhood Traffic Issue,11100 MONARCH DR,,"Integration, Citysourced",2/22/2019 4:52,CLOSED,2464130.24,7109694.7,33.16251642,-96.8802433,,,,,,,,
458514,2/16/2019 1:50,Neighborhood Traffic Issue,6704 DALLAS PKWY,75034,"Integration, Citysourced",2/18/2019 8:10,CLOSED,2480947.476,7099317.081,33.13327139,-96.8258329,,,,,,,,
459147,2/20/2019 11:20,Neighborhood Traffic Issue,Rolater & Valley Brook (safety concern),,Staff,2/21/2019 9:27,CLOSED,2507239.58,7101362.85,33.13771246,-96.73984025,,,,,,,,
459414,2/21/2019 9:28,Neighborhood Traffic Issue,12200 ARK RD,,"Integration, Citysourced",2/22/2019 4:48,CLOSED,2497177.308,7104560.309,33.14695885,-96.77253776,,,,,,,,
459584,2/21/2019 5:14,Neighborhood Traffic Issue,Anthem & Marina Point (roundabout visibility),,Staff,2/25/2019 3:42,CLOSED,2455311.35,7104707.47,33.14918052,-96.90930642,,,,,,,,
459740,2/22/2019 1:14,Neighborhood Traffic Issue,2000 MARBLE RDG,,"Integration, Citysourced",8/13/2019 3:18,CLOSED,2454958.882,7103312.366,33.14536104,-96.91052693,DUPLICATE,,,2/22/2019 12:00,2/25/2019 12:00,,,8/13/2019 12:00
460137,2/25/2019 2:27,Neighborhood Traffic Issue,9400 EDINBURGH LN,,"Integration, Citysourced",2/25/2019 2:56,CLOSED,2488769.6,7101688.48,33.13944334,-96.80015708,,,,,,,,
460348,2/26/2019 11:12,Neighborhood Traffic Issue,3400 LEBANON RD,,"Integration, Citysourced",2/26/2019 5:05,CLOSED,2470716.984,7092799.531,33.115803,-96.85958291,,,,,,,,
460359,2/26/2019 11:30,Neighborhood Traffic Issue,Kentland south of Sechrist (water close to road),,Staff,2/26/2019 11:32,CLOSED,2472379.17,7105731.6,33.15127233,-96.85349254,,,,,,,,
461987,3/5/2019 1:29,Neighborhood Traffic Issue,Richwoods Neighborhood (request for 25mph speed limit),,Staff,,IP,2501301.65,7098801.84,33.13094616,-96.75937559,,,,,,,,
462349,3/6/2019 8:35,Neighborhood Traffic Issue,6100 ARBORETUM DR (Chapel Creek Pkwy speeding),,"Integration, Citysourced",,IP,2484030.228,7098442.029,33.13073109,-96.81580909,,,,,,,,
462354,3/7/2019 6:07,Neighborhood Traffic Issue,11100 NEWBERRY DR,,"Integration, Citysourced",3/15/2019 3:44,CLOSED,2494215.901,7100031.073,33.13464492,-96.78245442,,,,,,,,
462885,3/8/2019 3:46,Neighborhood Traffic Issue,Shaddock Creek Lane (speeding),,Staff,,IP,2471126.79,7111491.14,33.16715491,-96.85728996,,,,,,,,
463694,3/12/2019 3:42,Neighborhood Traffic Issue,4700 COLBY DR,,"Integration, Citysourced",3/18/2019 3:22,CLOSED,2489951.801,7093823.348,33.11777538,-96.79671184,,,,,,,,
464493,3/15/2019 1:58,Neighborhood Traffic Issue,4800 LEGACY DR D,,"Integration, Citysourced",3/15/2019 3:32,CLOSED,2476616.753,7093781.842,33.11824796,-96.8402647,,,,,,,,
464510,3/15/2019 2:30,Neighborhood Traffic Issue,4800 LEGACY DR D,,"Integration, Citysourced",3/15/2019 3:33,CLOSED,2476616.753,7093781.842,33.11824796,-96.8402647,,,,,,,,
464574,3/16/2019 9:56,Neighborhood Traffic Issue,1719 PEPPERVINE RD,,"Integration, Citysourced App",3/18/2019 3:27,CLOSED,2465556.766,7127400.555,33.21111597,-96.87468689,,,,,,,,
465602,3/20/2019 4:13,Neighborhood Traffic Issue,Kickapoo & Osage (No Parking request),,Staff,3/21/2019 9:13,CLOSED,2475406.813,7095825.547,33.12391709,-96.84411103,,,,,,,,
466169,3/22/2019 3:04,Neighborhood Traffic Issue,2000BROOKDALE DR,,"Integration, Citysourced App",8/16/2019 10:56,CLOSED,2454889.708,7103085.218,33.14473965,-96.91076414,SIGN,,,3/22/2019 12:00,,,,8/16/2019 12:00
466196,3/22/2019 3:54,Neighborhood Traffic Issue,5500 CHARLESTON DR,,"Integration, Citysourced App",,IP,2493523.86,7096176.521,33.12408276,-96.78492053,,,,,,,,
466222,3/22/2019 6:00,Neighborhood Traffic Issue,12200 CAJUN DR,,"Integration, Citysourced App",3/26/2019 12:48,CLOSED,2497340.791,7104916.322,33.14792987,-96.77198454,,,,,,,,
466740,3/25/2019 8:51,Neighborhood Traffic Issue,14000 UNION GROVE LN,,"Integration, Citysourced App",3/26/2019 9:31,CLOSED,2467538.438,7121488.754,33.19478451,-96.8685083,,,,,,,,
467149,3/27/2019 10:25,Neighborhood Traffic Issue,5600 PLANTATION LN,,"Integration, Citysourced App",,IP,2495795.507,7096588.228,33.12511207,-96.77747909,,,,,,,,
467286,3/27/2019 4:05,Neighborhood Traffic Issue,6800 DEACON DR,,"Integration, Citysourced App",8/16/2019 10:57,CLOSED,2453690.937,7099990.843,33.13628519,-96.91483297,SIGN,NO - RESIDENT / OTHER,,3/27/2019 12:00,3/28/2019 12:00,,3/28/2019 12:00,8/16/2019 12:00
467313,3/27/2019 8:32,Neighborhood Traffic Issue,4400 COTTON GIN RD,75034,"Integration, Citysourced App",6/4/2019 1:23,CLOSED,2473635.986,7103907.311,33.14620451,-96.84948001,,,,,,,,
467358,3/28/2019 7:58,Neighborhood Traffic Issue,5900 TALLOW LN,,"Integration, Citysourced App",,OPEN,2461081.902,7097447.495,33.1289865,-96.89081697,,,,,,,,
467361,3/28/2019 8:03,Neighborhood Traffic Issue,5900 TALLOW LN,,"Integration, Citysourced App",,OPEN,2461081.902,7097447.495,33.1289865,-96.89081697,,,,,,,,
467465,3/28/2019 10:11,Neighborhood Traffic Issue,12200 ALEXANDRIA DR,,"Integration, Citysourced App",6/4/2019 1:21,CLOSED,2497597.566,7097854.967,33.12851202,-96.77152527,,,,,,,,
467764,3/28/2019 4:58,Neighborhood Traffic Issue,Coronado Trail (speeding),,Staff,6/4/2019 1:24,CLOSED,2465923.487,7114244.313,33.1749438,-96.87415368,,,,,,,,
468156,3/29/2019 4:22,Neighborhood Traffic Issue,Teal Hollow Drive (speeding),,Staff,,IP,2492160.938,7096880.556,33.12607869,-96.78933451,,,,,,,,
468232,3/30/2019 6:12,Neighborhood Traffic Issue,14400 LEBANON RD,,"Integration, Citysourced App",6/4/2019 1:18,CLOSED,2503945.265,7095954.453,33.1230002,-96.75089555,,,,,,,,
468240,3/31/2019 2:20,Neighborhood Traffic Issue,14200 SORANO DR,,"Integration, Citysourced App",4/2/2019 1:34,CLOSED,2503260.037,7110235.612,33.16227931,-96.75235752,,,,,,,,
468868,4/2/2019 8:03,Neighborhood Traffic Issue,11500 AMBER VALLEY DR,,"Integration, Citysourced App",4/2/2019 1:28,CLOSED,2495237.828,7104929.099,33.14805987,-96.77885417,,,,,,,,
470352,4/8/2019 10:01,Neighborhood Traffic Issue,11100 ROGERS RD (speeding),75033,Staff,,OPEN,2485071.183,7113065.675,33.17087449,-96.81164124,,,,,,,,
470392,4/8/2019 10:32,Neighborhood Traffic Issue,Liscano Elementry School,,Staff,6/4/2019 1:18,CLOSED,2500544.709,7113210.64,33.17057916,-96.7610689,,,,,,,,
470564,4/8/2019 3:38,Neighborhood Traffic Issue,Warren Pkwy (Duck Crossing),,Staff,4/17/2019 9:52,CLOSED,2479432.292,7089672.743,33.10683245,-96.83128262,,,,,,,,
470808,4/9/2019 11:41,Neighborhood Traffic Issue,11300 CANOE RD,,"Integration, Citysourced App",,IP,2494639.315,7104017.355,33.14558112,-96.78085825,,,,,,,,
470818,4/9/2019 12:07,Neighborhood Traffic Issue,Old Newman Rd (Parking),,Staff,,IP,2461265.482,7104970.591,33.14965434,-96.88984069,,,,,,,,
471094,4/10/2019 11:59,Neighborhood Traffic Issue,12300 PRIVET LN,,"Integration, Citysourced App",6/4/2019 1:13,CLOSED,2497292.229,7106652.842,33.15270441,-96.77204987,,,,,,,,
471632,4/11/2019 2:48,Neighborhood Traffic Issue,12100 COIT RD,75035,Staff,6/25/2019 4:25,CLOSED,2498340.582,7115827.637,33.17787128,-96.76813055,,,,,,,,
471672,4/11/2019 4:36,Neighborhood Traffic Issue,Ohio Drive (crosswalk request),,Staff,5/23/2019 12:51,CLOSED,2489183.506,7088614.86,33.10349533,-96.79949635,,,,,,,,
471682,4/11/2019 4:58,Neighborhood Traffic Issue,Preston & Corinth (No U-Turn Request),,Staff,11/20/2019 11:35,CLOSED,2487616.146,7122534.201,33.19678339,-96.80282483,,,,,,,,
471789,4/12/2019 10:22,Neighborhood Traffic Issue,Frisco Square (speed limit signs),,Staff,5/10/2019 10:20,CLOSED,2478500.521,7105077.951,33.14921065,-96.83352724,,,,,,,,
471797,4/12/2019 10:43,Neighborhood Traffic Issue,Plantation Resort (speeding),,Staff,,IP,2495684.036,7095762.13,33.12284678,-96.7778874,,,,,,,,
471825,4/12/2019 11:56,Neighborhood Traffic Issue,Rogers Road (wrong way drivers),,Staff,5/23/2019 2:16,CLOSED,2485044.792,7112229.682,33.16857815,-96.81177139,,,,,,,,
473239,4/18/2019 3:13,Neighborhood Traffic Issue,11600 CREEK POINT DR,,"Integration, Citysourced App",6/25/2019 4:33,CLOSED,2495867.685,7094511.456,33.11940135,-96.77735458,,,,,,,,
474375,4/23/2019 3:20,Neighborhood Traffic Issue,West Stonebrook (u-turn complaints),,Staff,,OPEN,2459315.625,7103315.451,33.14518753,-96.8962936,,,,,,,,
475932,4/29/2019 8:42,Neighborhood Traffic Issue,Texas Ford Aquatics (private property traffic calming),,Staff,5/10/2019 10:22,CLOSED,2473799.479,7104378.472,33.14749232,-96.84892169,,,,,,,,
477017,5/1/2019 11:25,Neighborhood Traffic Issue,8400 EDGE WATER DR,,"Integration, Citysourced App",6/4/2019 1:11,CLOSED,2485600.103,7103604.975,33.14485087,-96.81041009,,,,,,,,
478342,5/7/2019 6:30,Neighborhood Traffic Issue,6549 BOLLIGER CT,,"Integration, Citysourced App",5/7/2019 11:22,CLOSED,2494063.975,7099281.581,33.13259196,-96.7829907,,,,,,,,
478921,5/8/2019 2:59,Neighborhood Traffic Issue,CHRISTOPHER LN & COVEY POINT (School Parking),,"Integration, Citysourced App",,IP,2506958.627,7113366.495,33.17071392,-96.74010107,,,,,,,,
478941,5/8/2019 3:34,Neighborhood Traffic Issue,Queens Gate neighborhood (No Parking request),,Staff,,OPEN,2488489.583,7102831.597,33.14259735,-96.80101141,,,,,,,,
481417,5/17/2019 11:20,Neighborhood Traffic Issue,12700 POSSUM KINGDOM DR,,"Integration, Citysourced App",5/20/2019 1:59,CLOSED,2475784.838,7117594.043,33.18372604,-96.841754,,,,,,,,
481591,5/19/2019 11:52,Neighborhood Traffic Issue,13000 AMBROSE DR,,"Integration, Citysourced App",5/20/2019 10:55,CLOSED,2492793.673,7118627.323,33.18581543,-96.786109,,,,,,,,
482285,5/21/2019 10:18,Neighborhood Traffic Issue,Custer & Eldorado - Andy’s Custard,,Staff,,OPEN,2508565.625,7114530.035,33.17383746,-96.73478584,,,,,,,,
483454,5/25/2019 7:42,Neighborhood Traffic Issue,9000 PRESTON VINEYARD DR,,"Integration, Citysourced App",6/25/2019 4:33,CLOSED,2487549.289,7099611.386,33.13378918,-96.80425297,,,,,,,,
483990,5/28/2019 3:24,Neighborhood Traffic Issue,Ohio & Warren Roundabout concerns,,Staff,,OPEN,2488629.688,7090626.389,33.10904816,-96.80119853,,,,,,,,
485376,6/1/2019 7:46,Neighborhood Traffic Issue,1700 WILDFIRE LN,,"Integration, Citysourced App",6/4/2019 1:09,CLOSED,2465510.808,7108702.953,33.15973225,-96.87578233,,NO - RESIDENT / OTHER,,6/1/2019 12:00,6/3/2019 12:00,,,6/4/2019 12:00
487069,6/6/2019 8:37,Neighborhood Traffic Issue,Town & Country and Leadership Dr (parking issues),,Staff,,OPEN,2478249.479,7083548.742,33.09005358,-96.83546195,,,,,,,,
489775,6/14/2019 11:40,Neighborhood Traffic Issue,9600 CROSSVINE LN,,"Integration, Citysourced App",1/9/2020 3:39,CLOSED,2489585.517,7092880.574,33.11520072,-96.79795796,,,,,,,,
491686,6/20/2019 2:05,Neighborhood Traffic Issue,Roundabout at Warren and Ohio ,,Staff,,OPEN,2488626.562,7090621.137,33.10903387,-96.80120902,,,,,,,,
491714,6/20/2019 2:48,Neighborhood Traffic Issue,The Trails Pkwy & Crockett (BFR request),,Staff,8/27/2019 3:29,CLOSED,2465125.099,7109143.807,33.16096022,-96.87702036,CROSSWALK,,,6/17/2019 12:00,6/18/2019 12:00,,,8/27/2019 12:00
492397,6/24/2019 1:53,Neighborhood Traffic Issue,6600 FAIRLAWN DR,,"Integration, Citysourced App",6/25/2019 4:32,CLOSED,2493976.546,7099663.023,33.13364418,-96.78325592,FRISCO PD,NO - RESIDENT / OTHER,,6/24/2019 12:00,,,,6/25/2019 12:00
492958,6/25/2019 5:44,Neighborhood Traffic Issue,4800 LINDA LN,,"Integration, Citysourced App",6/26/2019 4:06,CLOSED,2474571.185,7116428.807,33.18057628,-96.84578058,FRISCO PD,NO - RESIDENT / OTHER,,6/25/2019 12:00,,,,6/26/2019 12:00
494016,6/28/2019 1:35,Neighborhood Traffic Issue,2100 BROOKDALE DR,,"Integration, Citysourced App",7/26/2019 11:30,CLOSED,2454784.638,7103118.382,33.14483516,-96.91110576,FRISCO PD,NO - RESIDENT / OTHER,,6/28/2019 12:00,7/26/2019 12:00,,,7/26/2019 12:00
494655,7/1/2019 2:33,Neighborhood Traffic Issue,Stonebriar Drive and Warren Parkway (No U-turn),,Staff,11/20/2019 11:35,CLOSED,2478867.708,7089645.617,33.10678254,-96.83312766,,,,,,,,
498510,7/15/2019 11:23,Neighborhood Traffic Issue,7400 YELLOWSTONE DR,,"Integration, Citysourced App",1/23/2020 2:09,CLOSED,2482457.958,7112174.707,33.16854104,-96.82022739,,,,,,,,
498941,7/16/2019 12:20,Neighborhood Traffic Issue,8400 ARCADIA DR,,"Integration, Citysourced App",,IP,2496822.125,7104985.53,33.14814351,-96.77367529,,,,,,,,
499217,7/17/2019 9:47,Neighborhood Traffic Issue,6500 LEBANON RD 2,,"Integration, Citysourced App",2/12/2020 11:21,CLOSED,2480387.578,7094151.847,33.11910049,-96.82793034,,,,,,,,
501566,7/24/2019 10:58,Neighborhood Traffic Issue,,,"Integration, Citysourced App",1/22/2020 2:41,CLOSED,2472773.883,7103253.741,33.14444552,-96.85232994,,,,,,,,
501568,7/24/2019 11:01,Neighborhood Traffic Issue,,,"Integration, Citysourced App",7/26/2019 11:56,CLOSED,2472773.883,7103253.741,33.14444552,-96.85232994,DUPLICATE,,,,,,,
501570,7/24/2019 11:04,Neighborhood Traffic Issue,,,"Integration, Citysourced App",7/26/2019 11:56,CLOSED,2472773.883,7103253.741,33.14444552,-96.85232994,DUPLICATE,,,,,,,
502952,7/29/2019 3:11,Neighborhood Traffic Issue,Fossil Ridge Drive (speeding & cut-through traffic),,Staff,8/30/2019 4:33,CLOSED,2482998.958,7102684.201,33.14243504,-96.81895584,SPEEDING,NO - RESIDENT / OTHER,,7/29/2019 12:00,7/29/2019 12:00,,7/29/2019 12:00,8/30/2019 12:00
505397,8/6/2019 1:37,Neighborhood Traffic Issue,3100 OVERHILL DR,75033,Staff,1/9/2020 3:54,CLOSED,2469311.351,7113307.93,33.17222579,-96.8631298,CROSSING GUARD,,,8/6/2019 12:00,8/6/2019 12:00,,,
505398,8/6/2019 1:38,Neighborhood Traffic Issue,3100 OVERHILL DR,75033,Staff,8/6/2019 1:46,CLOSED,2469311.351,7113307.93,33.17222579,-96.8631298,DUPLICATE,,,,,,,
505399,8/6/2019 1:39,Neighborhood Traffic Issue,3100 OVERHILL DR,75033,Staff,8/6/2019 1:46,CLOSED,2469311.351,7113307.93,33.17222579,-96.8631298,DUPLICATE,,,,,,,
505400,8/6/2019 1:39,Neighborhood Traffic Issue,3100 OVERHILL DR,75033,Staff,8/6/2019 1:46,CLOSED,2469311.351,7113307.93,33.17222579,-96.8631298,DUPLICATE,,,,,,,
505699,8/7/2019 2:08,Neighborhood Traffic Issue,8600 BROOKHOLLOW BLVD 8,,"Integration, Citysourced App",8/9/2019 10:32,CLOSED,2486275.659,7099637.45,33.13391725,-96.80841186,FRISCO PD,NO - RESIDENT / OTHER,,8/7/2019 12:00,8/9/2019 12:00,,,8/9/2019 12:00
506213,8/8/2019 7:53,Neighborhood Traffic Issue,7900 HICKORY ST,,"Integration, Citysourced App",1/9/2020 3:55,CLOSED,2484128.029,7103817.909,33.14550104,-96.81520801,FRISCO PD,NO - RESIDENT / OTHER,,8/8/2019 12:00,8/9/2019 12:00,,,
506218,8/8/2019 11:35,Neighborhood Traffic Issue,15500 WRANGLER DR,,"Integration, Citysourced App",8/9/2019 10:24,CLOSED,2507140.627,7116931.294,33.18050231,-96.73931107,FRISCO PD,NO - RESIDENT / OTHER,,8/8/2019 12:00,,,,8/9/2019 12:00
506272,8/9/2019 9:10,Neighborhood Traffic Issue,8000 CHRISTIE DR,,"Integration, Citysourced App",,IP,2484330.393,7106378.505,33.15252926,-96.81441267,SIGN,NO - RESIDENT / OTHER,,8/9/2019 12:00,8/9/2019 12:00,,,
506280,8/9/2019 9:22,Neighborhood Traffic Issue,15500 WRANGLER DR,,"Integration, Citysourced App",8/9/2019 10:26,CLOSED,2507140.627,7116931.294,33.18050231,-96.73931107,FRISCO PD,NO - RESIDENT / OTHER,,8/9/2019 12:00,,,,8/9/2019 12:00
506341,8/9/2019 11:05,Neighborhood Traffic Issue,8600 BROOKHOLLOW BLVD 12,,"Integration, Citysourced App",9/24/2019 12:21,CLOSED,2486639.254,7098818.964,33.13165175,-96.80726727,FRISCO PD,NO - RESIDENT / OTHER,,8/9/2019 12:00,8/9/2019 12:00,,,8/9/2019 12:00
507317,8/13/2019 8:21,Neighborhood Traffic Issue,6700 CANTERBURY DR,,"Integration, Citysourced App",8/13/2019 4:22,CLOSED,2493337.935,7099881.39,33.13427297,-96.78533026,FRISCO PD,,,8/13/2019 12:00,8/13/2019 12:00,,,8/13/2019 12:00
508560,8/16/2019 2:15,Neighborhood Traffic Issue,2500 SAGE RIDGE DR,,"Integration, Citysourced App",9/24/2019 12:24,CLOSED,2467736.515,7099349.362,33.1339313,-96.86898448,PARKING,NO - RESIDENT / OTHER,,8/16/2019 12:00,8/21/2019 12:00,,,8/21/2019 12:00
508628,8/16/2019 6:36,Neighborhood Traffic Issue,14200 RISING STAR BLVD,,"Integration, Citysourced App",9/24/2019 12:23,CLOSED,2466057.63,7121962.746,33.19615026,-96.87332469,SCHOOL CIRCULATION,NO - RESIDENT / OTHER,,8/16/2019 12:00,8/21/2019 12:00,,,8/28/2019 12:00
508700,8/18/2019 7:41,Neighborhood Traffic Issue,10200 PLAINSMAN LN,,"Integration, Citysourced App",9/24/2019 12:20,CLOSED,2491376.92,7116597.702,33.18030104,-96.79084742,FRISCO PD,NO - RESIDENT / OTHER,,8/18/2019 12:00,8/21/2019 12:00,,,8/21/2019 12:00
509457,8/20/2019 2:12,Neighborhood Traffic Issue,800 BONNEVILLE RD,75036,Staff,9/24/2019 11:56,CLOSED,2463025.449,7103473.332,33.14546519,-96.88416597,SIGN,NO - RESIDENT / OTHER,,9/20/2019 12:00,,,,
509473,8/20/2019 2:56,Neighborhood Traffic Issue,Fighting Eagles Lane (No Parking Signs),,Staff,8/30/2019 10:00,CLOSED,2475783.854,7098786.242,33.13203753,-96.84272701,SIGN,NO - RESIDENT / OTHER,,8/16/2019 12:00,8/16/2019 12:00,,8/27/2019 12:00,8/30/2019 12:00
510385,8/22/2019 2:34,Neighborhood Traffic Issue,14000 FALL HARVEST DR,,"Integration, Citysourced App",9/24/2019 12:22,CLOSED,2465653.72,7121551.411,33.195037,-96.8746658,SCHOOL CIRCULATION,NO - RESIDENT / OTHER,,8/22/2019 12:00,8/23/2019 12:00,,8/22/2019 12:00,8/23/2019 12:00
510394,8/22/2019 2:54,Neighborhood Traffic Issue,11100 OUTPOST TRL,,"Integration, Citysourced App",8/23/2019 4:34,CLOSED,2464307.683,7109696.93,33.16251503,-96.87966338,FRISCO PD,NO - RESIDENT / OTHER,,8/22/2019 12:00,8/23/2019 12:00,,,8/23/2019 12:00
512316,8/27/2019 10:20,Neighborhood Traffic Issue,1300 DEER LAKE DR,,"Integration, Citysourced App",,IP,2464587.408,7095192.343,33.12264059,-96.87948051,PARKING,,,8/27/2019 12:00,,,,
513262,8/30/2019 10:26,Neighborhood Traffic Issue,6900 Main Street (Caution Sign or Stop Sign requested for alley) ,,Staff,8/30/2019 4:56,CLOSED,2481265.448,7105436.651,33.15007557,-96.82447542,SIGN,NO - RESIDENT / OTHER,,8/26/2019 12:00,8/26/2019 12:00,,,8/29/2019 12:00
513521,9/2/2019 9:06,Neighborhood Traffic Issue,10500 MILLIE LN,,"Integration, Citysourced App",9/24/2019 12:20,CLOSED,2505430.585,7111100.508,33.16455678,-96.74521809,FRISCO PD,,,9/2/2019 12:00,9/24/2019 12:17,,9/24/2019 12:17,9/24/2019 12:17
513971,9/3/2019 3:52,Neighborhood Traffic Issue,ALEXANDRIA DR & WILMINGTON DR,75035,Staff,,IP,2496739.242,7097796.131,33.12838911,-96.77433192,,,,,,,,
515489,9/9/2019 8:47,Neighborhood Traffic Issue,2900 BAINBRIDGE LN,,"Integration, Citysourced App",9/24/2019 9:10,CLOSED,2469401.751,7099274.929,33.13365556,-96.86354879,FRISCO PD,,,9/9/2019 12:00,9/13/2019 12:00,,,9/13/2019 12:00
516890,9/12/2019 6:23,Neighborhood Traffic Issue,1900 GRANITE RAPIDS DR,,"Integration, Citysourced App",9/24/2019 9:10,CLOSED,2465983.13,7103537.723,33.14551674,-96.8745002,FRISCO PD,,,,9/16/2019 12:00,,,9/16/2019 12:00
517156,9/14/2019 11:12,Neighborhood Traffic Issue,11400 BLACKHAWK DR,,"Integration, Citysourced App",9/24/2019 9:09,CLOSED,2469251.941,7113269.816,33.17212358,-96.86332588,FRISCO PD,,,9/14/2019 12:00,9/16/2019 12:00,,,9/16/2019 12:00
518113,9/17/2019 9:48,Neighborhood Traffic Issue,13800 MILLTOWN DR,75033,Staff,,IP,2467071.174,7121156.101,33.19389023,-96.87005254,,,,,,,,
